Date,MSFT,AAPL,AMZN,FB,BRK.B,JPM,JNJ,XOM,MMM,ABT,ALXN,ALGN,BAC,BK
2018-10-03,115.17,232.07,1952.76,162.43,216.4,115.04,139.03,86.15,215.76,72.04,136.71,375.26,30.0,52.18
2018-10-04,112.79,227.99,1909.42,158.85,218.97,115.27,139.35,85.58,213.84,71.82,133.61,357.89,30.43,52.68
2018-10-05,112.13,224.29,1889.65,157.33,219.46,114.62,139.1,85.34,213.19,71.58,130.82,353.11,30.23,52.59
2018-10-08,110.85,223.77,1864.42,157.25,222.06,115.32,139.39,86.13,214.37,71.44,129.46,342.87,30.27,52.78
2018-10-09,112.26,226.87,1870.32,157.9,223.76,114.52,139.2,86.51,210.42,71.29,130.58,340.97,29.98,52.23
2018-10-10,106.16,216.36,1755.25,151.38,213.1,111.47,137.73,84.52,202.15,68.92,123.99,316.03,29.24,50.72
2018-10-11,105.91,214.45,1719.36,153.35,205.19,108.13,133.84,81.6,196.73,68.38,119.31,312.86,28.36,49.19
2018-10-12,109.57,222.11,1788.61,153.74,206.8,106.95,133.87,81.38,198.23,69.33,121.94,327.5,28.46,49.1
2018-10-15,107.6,217.36,1760.95,153.52,205.03,106.34,133.95,80.82,198.94,68.7,121.49,317.43,27.92,48.45
2018-10-16,111.0,222.15,1819.96,158.78,209.83,108.62,136.56,81.2,202.33,70.95,127.7,334.94,28.53,49.35
2018-10-17,110.71,221.19,1831.73,159.42,210.52,109.83,139.46,81.5,202.93,70.23,128.94,332.83,28.9,49.15
2018-10-18,108.5,216.02,1770.72,154.92,208.7,108.09,139.5,81.85,200.38,68.14,126.56,323.06,28.25,47.79
2018-10-19,108.66,219.31,1764.03,154.05,209.83,107.91,139.05,81.97,199.85,67.59,125.89,312.79,28.32,47.4
2018-10-22,109.63,220.65,1789.3,154.78,206.19,106.36,138.68,81.15,201.36,68.52,123.92,314.22,27.38,46.47
2018-10-23,108.1,222.73,1768.7,154.39,204.0,105.25,138.93,79.84,192.55,68.57,123.0,311.69,27.02,46.28
2018-10-24,102.32,215.09,1664.2,146.04,199.81,103.29,137.47,77.62,184.54,66.94,110.99,290.83,26.19,45.33
2018-10-25,108.3,219.8,1782.17,150.95,201.98,104.86,138.47,78.31,184.99,67.67,117.16,232.07,26.59,46.15
2018-10-26,106.96,216.3,1642.81,145.37,198.49,103.42,136.97,77.53,184.95,66.99,116.27,230.13,26.39,45.47
2018-10-29,103.85,212.24,1538.88,142.09,200.04,104.85,137.55,77.05,185.79,67.31,112.26,217.94,26.61,45.77
2018-10-30,103.73,213.3,1530.42,146.22,203.35,106.7,140.75,78.78,189.81,68.0,114.19,223.01,26.78,46.92
2018-10-31,106.81,218.86,1598.01,151.79,205.28,109.02,139.99,79.68,190.26,68.94,112.07,221.2,27.5,47.33
2018-11-01,105.92,222.22,1665.53,151.75,205.86,108.98,140.82,80.67,192.22,70.15,119.7,230.95,27.81,47.52
2018-11-02,106.16,207.48,1665.53,150.35,206.57,108.38,140.68,81.95,192.81,70.19,122.82,229.75,27.89,47.21
2018-11-05,107.51,201.59,1627.8,148.68,216.24,109.09,142.2,81.64,193.25,70.39,123.21,228.12,28.06,47.97
2018-11-06,107.72,203.77,1642.81,149.94,218.51,109.6,142.57,81.99,195.3,70.96,123.22,229.37,28.21,48.32
2018-11-07,111.96,209.95,1755.49,151.53,221.24,111.48,144.75,83.03,201.29,72.5,127.18,245.31,28.54,48.77
2018-11-08,111.75,208.49,1754.91,147.87,222.42,112.38,145.3,81.71,204.07,72.96,127.18,245.67,28.87,49.03
2018-11-09,109.57,204.47,1712.43,144.96,219.63,111.29,145.34,80.87,201.1,72.79,123.44,235.96,28.52,48.5
2018-11-12,106.87,194.17,1636.85,141.55,215.42,108.95,145.62,79.83,197.04,70.56,118.6,217.29,27.75,47.98
2018-11-13,106.94,192.23,1631.17,142.16,217.92,109.59,144.68,78.0,198.37,69.49,118.52,219.32,27.76,48.2
2018-11-14,104.97,186.8,1599.01,144.22,216.03,107.33,144.25,77.39,198.06,69.41,116.11,219.99,27.21,48.23
2018-11-15,107.28,191.41,1619.44,143.85,217.38,110.07,144.5,78.19,204.91,70.73,119.68,222.77,27.9,49.22
2018-11-16,108.29,193.53,1593.41,139.53,218.41,109.99,145.99,78.96,209.0,72.04,118.62,225.41,27.75,49.39
2018-11-19,104.62,185.86,1512.29,131.55,217.94,110.83,147.73,79.22,205.58,70.54,115.06,204.43,27.75,50.12
2018-11-20,101.71,176.98,1495.46,132.43,210.71,108.45,146.45,76.97,200.51,69.06,116.82,210.1,27.38,49.38
2018-11-21,103.11,176.78,1516.73,134.82,210.86,107.64,141.99,77.56,198.69,68.53,118.11,215.72,27.27,49.96
2018-11-23,103.07,172.29,1502.06,131.73,207.07,106.65,142.23,75.49,196.8,68.11,118.1,218.87,26.97,49.86
2018-11-26,106.47,174.62,1581.33,136.38,210.63,109.26,141.37,76.98,199.86,68.81,119.0,223.38,27.56,50.93
2018-11-27,107.14,174.24,1581.42,135.0,212.53,109.72,143.22,77.05,200.69,69.71,120.93,220.71,27.74,51.37
2018-11-28,111.12,180.94,1677.75,136.76,217.5,110.94,146.44,78.45,204.34,72.83,122.84,235.59,28.43,51.61
2018-11-29,110.19,179.55,1673.57,138.68,217.7,110.06,145.85,79.06,204.56,73.26,123.34,228.7,28.04,50.68
2018-11-30,110.89,178.58,1690.17,140.61,218.24,111.19,146.9,79.5,207.92,74.05,123.15,229.89,28.4,51.31
2018-12-03,112.09,184.82,1772.36,141.09,220.81,112.24,146.21,81.22,208.76,74.27,125.47,235.7,28.54,50.64
2018-12-04,108.52,176.69,1668.4,137.93,210.12,107.23,146.03,79.43,202.2,71.5,122.3,220.95,26.99,48.7
2018-12-06,109.19,174.72,1699.19,139.63,207.96,105.19,145.91,78.39,202.68,71.54,121.04,219.34,26.28,47.84
2018-12-07,104.82,168.49,1629.13,137.42,204.88,103.29,145.43,77.64,198.24,69.95,115.6,210.28,25.43,47.71
2018-12-10,107.59,169.6,1641.03,141.85,203.26,101.36,145.26,76.54,198.32,70.92,114.65,216.66,24.76,47.56
2018-12-11,108.59,168.63,1643.24,142.08,202.28,100.37,146.5,76.68,197.46,71.84,114.83,220.27,24.58,47.67
2018-12-12,109.08,169.1,1663.54,144.5,202.48,101.02,147.1,76.02,199.81,72.53,117.01,219.29,24.52,48.06
2018-12-13,109.45,170.95,1658.38,145.01,202.42,101.12,147.84,76.98,202.13,72.18,112.43,217.23,24.4,48.09
2018-12-14,106.03,165.48,1591.91,144.06,200.0,100.29,133.0,75.58,196.1,70.76,109.43,215.57,24.48,48.67
2018-12-17,102.89,163.94,1520.91,140.19,197.92,99.01,129.14,74.04,192.82,69.75,109.53,206.97,24.47,48.98
2018-12-18,103.97,166.07,1551.48,143.66,196.52,98.54,130.42,72.0,194.56,70.08,105.99,209.5,24.47,46.73
2018-12-19,103.69,160.89,1495.08,133.24,195.17,97.29,127.61,70.78,189.96,69.0,102.78,201.56,24.18,45.5
2018-12-20,101.51,156.83,1460.83,133.4,193.58,96.45,128.27,68.63,187.38,68.38,101.22,197.78,24.11,45.01
2018-12-21,98.23,150.73,1377.45,124.95,192.1,94.17,128.09,68.12,183.75,67.27,94.63,199.17,23.37,44.64
2018-12-24,94.13,146.83,1343.96,124.06,187.76,92.14,122.84,65.51,178.62,65.56,93.94,193.72,22.73,44.49
2018-12-26,100.56,157.17,1470.9,134.18,197.57,95.96,126.71,68.64,186.26,69.62,97.87,210.99,24.11,46.16
2018-12-27,101.18,156.15,1461.64,134.52,200.12,97.04,127.41,68.94,190.7,70.63,98.1,211.33,24.37,46.82
2018-12-28,100.39,156.23,1478.02,133.2,202.08,96.83,127.27,68.17,189.37,71.09,97.21,208.29,24.39,46.65
2018-12-31,101.57,157.74,1501.97,131.09,204.18,97.62,129.05,68.19,190.54,72.33,97.36,209.43,24.64,47.07
2019-01-02,101.12,157.92,1539.13,135.68,202.8,99.31,127.75,69.69,190.95,69.5,98.05,202.12,24.96,47.5
2019-01-03,97.4,142.19,1500.28,131.74,191.66,97.11,125.72,68.62,183.76,66.22,100.21,184.78,24.56,46.56
2019-01-04,101.93,148.26,1575.39,137.95,195.2,100.69,127.83,71.15,191.32,68.11,106.0,186.71,25.58,47.91
2019-01-07,102.06,147.93,1629.51,138.05,196.91,100.76,127.01,71.52,190.88,69.13,107.94,189.92,25.56,47.8
2019-01-08,102.8,150.75,1656.58,142.53,196.31,100.57,129.96,72.04,191.68,68.3,108.61,192.95,25.51,47.62
2019-01-09,104.27,153.31,1659.42,144.23,196.37,100.4,128.93,72.42,192.3,69.44,109.96,200.32,25.76,47.76
2019-01-10,103.6,153.8,1656.22,144.2,196.58,100.39,129.71,72.05,193.6,69.08,110.93,202.64,25.73,47.47
2019-01-11,102.8,152.29,1640.56,143.8,196.29,99.91,129.75,71.72,192.21,69.33,111.13,198.25,26.03,48.08
2019-01-14,102.05,150.0,1617.21,145.39,195.78,100.94,128.28,71.63,192.17,68.27,107.58,193.94,26.37,48.42
2019-01-15,105.01,153.07,1674.56,148.95,196.94,101.68,129.36,71.67,188.94,70.47,111.73,195.05,26.55,49.41
2019-01-16,105.38,154.94,1683.78,147.54,198.41,102.5,128.04,71.64,189.48,69.82,111.7,206.79,28.45,50.43
2019-01-17,106.12,155.86,1693.22,148.3,198.78,102.92,129.09,72.13,191.71,70.52,114.62,212.67,28.99,51.53
2019-01-18,107.71,156.82,1696.2,150.04,204.48,104.59,130.69,72.99,195.86,71.42,117.05,220.09,29.3,52.66
2019-01-22,105.68,153.3,1632.17,147.57,200.72,102.94,128.8,71.89,192.26,71.49,114.29,216.16,29.09,52.59
2019-01-23,106.71,153.92,1640.02,144.3,201.15,102.68,128.8,71.3,192.29,69.91,117.0,217.22,28.92,53.06
2019-01-24,106.2,152.7,1654.93,145.83,201.02,102.74,127.03,71.4,192.52,70.86,117.91,220.67,29.08,53.71
2019-01-25,107.17,157.76,1670.57,149.01,202.75,103.39,128.23,71.72,195.9,71.15,121.44,227.22,29.58,53.4
2019-01-28,105.08,156.3,1637.89,147.47,200.95,103.88,128.99,71.24,193.2,69.05,119.21,221.49,29.63,53.44
2019-01-29,102.94,154.68,1593.88,144.19,202.05,104.17,130.33,71.51,196.95,69.69,119.61,222.03,29.39,52.61
2019-01-30,106.38,165.25,1670.43,150.42,205.96,104.41,131.64,72.29,199.27,71.68,121.32,232.83,29.07,52.53
2019-01-31,104.43,166.44,1718.73,166.69,205.54,103.5,133.08,73.28,200.3,72.98,122.96,248.95,28.47,52.32
2019-02-01,102.78,166.52,1626.23,165.71,209.19,103.88,134.2,75.92,199.16,72.36,126.28,244.0,28.38,52.62
2019-02-04,105.74,171.25,1633.31,169.25,208.52,104.25,132.88,74.82,200.21,72.5,123.75,244.54,28.88,52.38
2019-02-05,107.22,174.18,1658.81,171.16,207.82,103.79,132.88,75.59,201.12,73.11,122.87,243.51,28.78,52.62
2019-02-06,106.03,174.24,1640.26,170.49,206.01,103.74,133.0,75.26,202.57,73.49,121.03,244.04,28.73,52.32
2019-02-07,105.27,170.94,1614.37,166.38,201.73,102.38,132.05,74.68,199.84,72.74,118.79,239.45,28.24,52.11
2019-02-08,105.67,170.41,1588.22,167.33,200.92,101.36,132.4,73.98,199.82,73.33,120.14,241.26,28.29,51.83
2019-02-11,105.25,169.43,1591.0,165.79,203.05,100.88,132.0,74.1,200.91,73.54,120.05,244.57,28.41,52.01
2019-02-12,106.89,170.89,1638.01,165.04,206.15,102.6,134.16,75.4,206.57,75.06,124.26,254.32,28.69,52.84
2019-02-13,106.81,170.18,1640.0,164.07,205.8,103.09,134.45,76.25,209.72,74.38,125.18,251.85,28.7,52.43
2019-02-14,106.9,170.8,1622.65,163.95,202.78,102.42,134.31,76.27,204.93,73.97,125.93,250.75,28.39,51.77
2019-02-15,108.22,170.42,1607.95,162.5,205.29,105.55,136.38,77.71,208.86,75.25,129.42,254.96,29.11,52.99
2019-02-19,108.17,170.93,1627.58,162.29,205.69,105.18,135.69,78.23,208.41,75.0,128.93,255.24,29.13,52.99
2019-02-20,107.15,172.03,1622.1,162.56,206.16,105.69,136.35,78.53,208.53,75.54,129.84,253.79,29.41,53.32
2019-02-21,109.41,171.06,1619.44,160.04,205.33,105.47,135.42,77.82,207.77,75.14,127.55,250.23,29.29,52.95
2019-02-22,110.97,172.97,1631.56,161.89,201.91,105.0,136.6,78.42,209.35,76.13,129.73,253.99,29.08,53.22
2019-02-25,111.59,174.23,1633.0,164.62,202.31,106.1,136.2,78.5,210.58,76.86,133.17,262.35,29.27,52.93
2019-02-26,112.36,174.33,1636.4,164.13,201.9,105.29,136.11,78.66,209.38,76.75,133.29,259.79,29.29,53.04
2019-02-27,112.17,174.87,1641.09,162.81,202.29,105.16,135.87,79.47,209.03,77.23,136.01,258.25,29.53,52.75
2019-02-28,112.03,173.15,1639.83,161.45,201.3,104.36,136.64,79.03,207.39,77.62,135.33,258.97,29.08,52.48
2019-03-01,112.53,174.97,1671.73,162.28,203.13,104.43,138.35,80.0,207.49,78.59,137.75,263.35,29.31,52.69
2019-03-04,112.26,175.85,1696.17,167.37,201.81,104.19,138.48,80.31,206.86,78.62,136.08,256.31,29.03,51.91
2019-03-05,111.7,175.53,1692.43,171.26,201.47,104.11,138.77,80.19,203.84,78.22,134.77,239.22,29.08,52.65
2019-03-06,111.75,174.52,1668.95,172.51,200.67,103.72,139.09,79.28,202.8,77.7,131.12,231.45,28.84,52.06
2019-03-07,110.39,172.5,1625.95,169.13,199.3,102.97,138.24,80.16,199.86,76.8,128.17,230.75,28.55,51.23
2019-03-08,110.51,172.91,1620.8,169.6,198.7,103.01,138.06,79.01,200.89,76.63,128.68,230.84,28.65,51.48
2019-03-11,112.83,178.9,1670.62,172.07,202.09,104.35,138.56,79.78,207.1,77.81,132.04,243.36,28.94,51.83
2019-03-12,113.62,180.91,1673.1,171.92,202.5,104.04,139.18,80.0,205.8,78.24,134.3,250.84,28.94,51.91
2019-03-13,114.5,181.71,1690.81,173.37,204.06,104.39,139.41,80.71,206.66,78.62,135.71,252.13,29.29,52.44
2019-03-14,114.59,183.73,1686.22,170.17,203.38,105.34,138.02,80.44,207.38,78.98,134.88,247.59,29.46,52.76
2019-03-15,115.91,186.12,1712.36,165.98,204.31,106.55,137.6,80.15,208.08,79.86,136.09,252.33,29.3,53.12
2019-03-18,117.57,188.02,1742.15,160.47,206.68,107.19,137.17,81.08,208.49,78.83,133.51,253.73,29.82,53.98
2019-03-19,117.65,186.53,1761.85,161.57,205.15,106.8,138.44,80.87,209.02,79.96,132.94,259.29,29.65,53.12
2019-03-20,117.52,188.16,1797.27,165.44,203.27,104.52,137.29,81.32,208.3,79.94,131.66,265.68,28.64,51.98
2019-03-21,120.22,195.09,1819.26,166.08,204.43,102.87,138.1,81.79,209.61,80.06,134.21,280.73,28.18,51.89
2019-03-22,117.05,191.05,1764.77,164.34,200.55,99.76,136.91,80.48,204.66,77.97,130.21,269.62,27.01,50.5
2019-03-25,117.66,188.74,1774.26,166.29,199.44,98.93,136.61,79.92,203.21,78.23,132.29,271.02,26.84,50.28
2019-03-26,117.91,186.79,1783.76,167.68,200.62,99.92,138.57,80.96,207.24,79.0,136.79,274.27,27.21,50.84
2019-03-27,116.77,188.47,1765.7,165.87,199.21,99.58,138.7,80.34,207.16,78.73,134.6,268.96,27.03,50.1
2019-03-28,116.93,188.72,1773.42,165.55,200.66,100.71,138.88,80.74,208.53,79.44,133.26,273.91,27.33,50.39
2019-03-29,117.94,189.95,1780.75,166.69,200.89,101.23,139.79,80.8,207.78,79.94,135.18,284.33,27.59,50.43
2019-04-01,119.02,191.24,1814.19,168.7,205.0,104.64,138.98,81.73,211.94,79.66,135.32,285.15,28.54,51.46
2019-04-02,119.19,194.02,1813.98,174.2,203.88,105.14,137.71,81.38,212.13,79.62,138.92,292.03,28.87,51.35
2019-04-03,119.97,195.35,1820.7,173.54,203.67,105.35,137.17,80.9,213.13,79.5,139.99,289.27,28.84,51.24
2019-04-04,119.36,195.69,1818.86,176.02,204.1,105.56,135.57,82.05,215.03,78.62,139.93,287.96,29.15,51.45
2019-04-05,119.89,197.0,1837.28,175.72,205.33,105.31,136.18,82.49,215.41,79.0,141.2,295.88,29.08,51.18
2019-04-08,119.93,200.1,1849.86,174.93,205.25,105.65,136.14,83.0,215.02,78.52,139.75,292.71,29.17,51.25
2019-04-09,119.28,199.5,1835.84,177.58,204.92,104.87,135.57,81.93,211.96,78.67,137.65,285.25,28.89,50.99
2019-04-10,120.19,200.62,1847.33,177.82,204.52,105.34,135.58,81.56,212.11,78.97,141.3,290.12,29.07,51.29
2019-04-11,120.33,198.95,1844.07,177.51,206.67,106.23,135.21,81.95,213.53,78.51,137.42,289.66,29.07,51.69
2019-04-12,120.95,198.87,1843.06,179.1,210.56,111.21,135.98,80.92,217.42,78.01,136.2,293.08,30.17,52.81
2019-04-15,121.05,199.23,1844.87,179.65,209.74,109.94,136.52,80.65,215.83,77.5,137.49,292.55,29.84,52.6
2019-04-16,120.77,199.25,1863.04,178.87,211.8,111.1,138.02,81.2,216.9,76.38,136.94,288.38,29.88,53.44
2019-04-17,121.77,203.13,1864.82,178.78,210.37,114.3,138.52,81.43,217.64,72.88,125.91,273.68,30.03,48.35
2019-04-18,123.37,203.86,1861.69,178.28,209.99,113.46,137.52,81.13,218.88,73.92,126.01,281.49,30.03,48.41
2019-04-22,123.76,204.53,1887.31,181.44,209.49,113.6,137.83,82.9,218.54,74.51,128.96,290.63,30.05,48.19
2019-04-23,125.44,207.48,1923.77,183.78,211.61,113.74,139.9,83.38,219.5,76.1,132.37,296.08,30.07,48.47
2019-04-24,125.01,207.16,1901.75,182.58,210.57,113.55,139.2,81.76,219.08,76.75,130.09,297.08,30.02,48.15
2019-04-25,129.15,205.28,1902.25,193.26,211.95,113.61,139.65,82.22,190.72,78.11,135.68,296.74,30.08,48.55
2019-04-26,129.89,204.3,1950.63,191.49,214.22,114.47,140.39,80.49,191.67,78.56,134.57,317.98,30.35,48.43
2019-04-29,129.77,204.61,1938.43,194.78,216.58,116.12,139.84,79.97,190.21,78.27,135.29,317.5,30.77,49.38
2019-04-30,130.6,200.67,1926.52,193.4,216.71,116.05,141.2,80.28,189.51,79.56,136.13,324.68,30.58,49.66
2019-05-01,127.88,210.52,1911.52,193.03,216.71,115.16,141.95,78.67,186.07,78.74,134.14,321.34,30.26,49.43
2019-05-02,126.21,209.15,1900.82,192.53,215.93,115.41,141.28,77.29,184.75,78.78,133.13,325.88,30.5,49.83
2019-05-03,128.9,211.75,1962.46,195.47,218.6,116.12,142.01,77.47,185.22,78.69,136.69,331.08,30.71,49.97
2019-05-06,128.15,208.48,1950.55,193.88,213.16,115.09,142.09,77.13,183.04,79.07,136.96,329.46,30.47,49.33
2019-05-07,125.52,202.86,1921.0,189.77,209.43,113.21,139.97,76.72,179.12,76.91,134.52,325.51,29.92,48.14
2019-05-08,125.51,202.9,1917.77,189.54,209.29,112.61,139.79,76.84,178.59,76.22,133.65,322.87,29.8,48.05
2019-05-09,125.5,200.72,1899.87,188.65,208.56,112.52,138.73,76.77,175.28,76.42,131.77,323.25,29.71,47.78
2019-05-10,127.13,197.18,1889.98,188.34,209.02,112.51,139.05,76.56,175.86,76.45,131.69,321.93,29.58,48.1
2019-05-13,123.35,185.72,1822.68,181.54,205.01,109.45,137.2,75.71,174.07,75.5,125.92,310.15,28.25,47.15
2019-05-14,124.73,188.66,1840.12,180.73,203.69,110.32,136.82,75.81,175.21,76.03,127.93,320.09,28.62,47.01
2019-05-15,126.02,190.92,1871.15,186.27,202.98,109.9,136.91,76.37,174.12,76.51,128.41,325.71,28.29,46.51
2019-05-16,128.93,190.08,1907.57,186.99,204.63,111.31,138.21,76.36,171.81,76.6,131.4,330.87,28.59,46.54
2019-05-17,128.07,189.0,1869.0,185.3,203.27,110.77,138.61,75.91,169.09,75.97,130.9,322.61,28.4,46.08
2019-05-20,126.22,183.09,1858.97,182.72,202.73,111.35,138.42,75.9,166.25,75.77,127.23,319.68,28.4,45.97
2019-05-21,126.9,186.6,1857.52,184.82,203.36,111.73,138.12,76.25,167.3,76.03,128.8,319.68,28.69,46.21
2019-05-22,127.67,182.78,1859.68,185.32,202.6,110.82,138.76,75.56,169.74,76.26,127.55,318.82,28.49,46.16
2019-05-23,126.18,179.66,1815.48,180.87,201.3,108.64,139.79,73.79,165.87,75.63,125.33,307.85,27.76,45.24
2019-05-24,126.24,178.97,1823.28,181.06,201.69,109.71,138.85,74.1,166.09,76.98,127.15,311.47,28.18,45.16
2019-05-28,126.16,178.23,1836.43,184.31,199.7,108.52,137.07,72.61,163.35,75.71,125.0,304.81,27.9,44.33
2019-05-29,124.94,177.38,1819.19,182.19,198.52,108.22,131.33,72.16,161.4,75.67,121.3,297.41,27.75,44.06
2019-05-30,125.73,178.3,1816.32,183.01,199.74,107.06,132.11,71.97,160.58,76.52,120.49,296.68,27.16,43.25
2019-05-31,123.68,175.07,1775.07,177.47,197.42,105.96,131.15,70.77,159.75,76.13,113.68,284.35,26.6,42.69
2019-06-03,119.84,173.3,1692.69,164.15,198.56,106.46,131.44,71.88,160.04,75.71,114.05,283.32,26.68,43.05
2019-06-04,123.16,179.64,1729.56,167.5,201.59,109.74,133.73,73.59,164.29,77.46,117.54,297.24,27.92,44.29
2019-06-05,125.83,182.54,1738.5,168.17,203.3,110.13,134.38,72.98,163.85,78.69,118.78,302.57,27.91,43.61
2019-06-06,127.82,185.22,1754.36,168.33,204.77,110.37,136.68,74.31,164.72,80.09,118.81,306.36,27.88,43.82
2019-06-07,131.4,190.15,1804.03,173.35,205.81,109.16,138.55,74.58,166.61,80.74,118.4,307.66,27.53,44.4
2019-06-10,132.6,192.58,1860.63,174.82,207.16,110.34,139.02,74.91,168.29,81.27,116.42,315.03,28.07,44.9
2019-06-11,132.1,194.81,1863.7,178.1,206.63,110.68,139.78,74.84,168.91,81.12,117.14,308.88,28.24,44.5
2019-06-12,131.49,194.19,1855.32,175.04,204.57,109.27,141.68,74.03,169.01,81.95,120.65,312.0,27.95,44.1
2019-06-13,132.32,194.15,1870.3,177.47,204.99,109.54,140.71,74.68,168.85,82.29,117.24,311.07,27.94,44.53
2019-06-14,132.45,192.74,1869.67,181.33,205.16,109.82,140.09,74.35,166.69,82.22,117.93,305.7,28.04,44.49
2019-06-17,132.85,193.89,1886.03,189.01,203.48,109.22,139.44,75.09,166.78,82.05,120.14,288.68,27.93,43.95
2019-06-18,135.16,198.45,1901.37,188.47,206.01,110.71,140.23,75.74,171.86,83.42,122.37,290.06,28.62,43.24
2019-06-19,135.69,197.87,1908.79,187.48,206.75,109.91,140.45,75.32,170.75,84.33,123.77,296.84,28.32,42.69
2019-06-20,136.95,199.46,1918.19,189.53,208.04,110.19,142.21,76.61,173.94,84.94,128.83,295.67,28.27,43.12
2019-06-21,136.97,198.78,1911.3,191.14,206.21,109.44,142.09,77.69,173.35,85.0,132.39,283.56,28.12,43.41
2019-06-24,137.78,198.58,1913.9,192.6,206.85,108.66,143.06,76.95,173.38,84.71,126.98,282.16,27.98,43.08
2019-06-25,133.43,195.57,1878.27,188.84,208.07,107.76,144.24,76.27,172.03,84.24,125.15,276.02,27.76,43.43
2019-06-26,133.93,199.8,1897.83,187.66,208.51,108.48,141.85,76.6,171.88,82.96,125.34,268.08,27.91,43.12
2019-06-27,134.15,199.74,1904.28,189.5,212.02,108.84,140.69,75.82,171.5,83.69,126.11,269.95,28.21,43.39
2019-06-28,133.96,197.92,1893.63,193.0,213.17,111.8,139.28,76.63,173.34,84.1,130.98,273.7,29.0,44.15
2019-07-01,135.68,201.55,1922.19,193.0,214.62,113.68,139.36,76.56,174.51,84.49,131.28,271.68,29.42,44.47
2019-07-02,136.58,202.73,1934.31,195.0,214.54,113.8,140.03,75.72,174.02,84.95,134.08,270.9,29.15,44.23
2019-07-03,137.46,204.41,1939.0,197.2,215.16,112.82,142.14,76.44,174.98,85.64,133.35,275.0,29.05,44.64
2019-07-05,137.06,204.23,1942.91,196.4,215.25,113.49,140.57,76.13,172.0,85.42,130.3,273.29,29.26,44.53
2019-07-08,136.96,200.02,1952.32,195.76,215.13,112.87,140.97,76.48,169.19,85.09,125.3,272.24,29.2,43.03
2019-07-09,136.46,201.24,1988.3,199.21,214.75,113.35,141.41,76.43,165.7,85.27,125.72,275.41,29.35,43.4
2019-07-10,137.85,203.23,2017.41,202.73,214.03,113.02,141.21,77.51,165.7,85.38,124.37,286.65,29.02,43.04
2019-07-11,138.4,201.75,2001.07,201.23,213.17,114.1,140.11,77.57,169.04,85.77,121.49,282.59,29.36,43.65
2019-07-12,138.9,203.3,2011.0,204.87,214.1,115.3,134.3,77.63,173.34,83.92,120.82,283.91,29.45,43.56
2019-07-15,138.9,205.21,2020.99,203.91,213.54,113.9,134.71,77.08,172.84,83.81,123.04,284.3,29.22,43.15
2019-07-16,137.08,204.5,2009.9,203.84,212.88,115.12,132.5,75.93,176.49,83.16,122.82,281.07,28.99,43.11
2019-07-17,136.27,203.35,1992.03,201.8,207.45,113.99,131.86,75.48,174.67,85.76,123.41,283.91,29.19,44.12
2019-07-18,136.42,205.66,1977.9,200.78,207.98,114.67,132.07,74.84,173.06,87.76,123.26,283.37,29.48,44.86
2019-07-19,136.62,202.59,1964.52,198.36,205.97,113.54,130.31,74.99,172.61,87.49,120.8,281.21,29.4,45.27
2019-07-22,138.43,207.22,1985.63,202.32,204.84,114.27,128.64,75.07,174.64,88.07,122.32,274.47,29.57,45.82
2019-07-23,139.29,208.84,1994.49,202.36,206.46,116.36,128.84,75.37,177.52,88.74,122.42,272.96,30.25,46.72
2019-07-24,140.72,208.67,2000.81,204.66,207.97,116.83,129.78,75.36,179.42,88.59,120.97,275.16,30.67,47.1
2019-07-25,140.19,207.02,1973.82,200.71,207.9,115.71,131.12,74.93,178.13,88.0,118.03,200.9,30.34,47.29
2019-07-26,141.34,207.74,1943.05,199.75,209.9,116.22,130.73,74.81,173.98,87.75,114.63,198.84,30.77,47.6
2019-07-29,141.03,209.68,1912.45,195.94,208.61,115.85,133.02,75.34,176.76,88.55,112.36,196.05,30.52,46.82
2019-07-30,140.35,208.78,1898.53,197.04,207.81,115.59,132.08,75.35,177.63,88.31,114.45,203.25,30.89,47.04
2019-07-31,136.27,213.04,1866.78,194.23,205.43,116.0,130.22,74.36,174.72,87.1,113.29,209.08,30.68,46.92
2019-08-01,138.06,208.43,1855.32,192.73,201.71,112.94,130.29,72.46,173.36,86.08,114.91,202.35,29.49,45.97
2019-08-02,136.9,204.02,1823.24,189.02,202.67,112.93,131.07,71.75,170.55,85.82,112.34,199.38,29.38,46.03
2019-08-05,132.21,193.34,1765.13,181.73,197.73,109.57,130.16,70.28,164.71,83.16,107.9,188.37,28.08,45.06
2019-08-06,134.69,197.0,1787.83,184.51,200.55,110.43,130.77,70.96,163.71,84.86,109.39,188.44,28.42,45.45
2019-08-07,135.28,199.04,1793.4,185.15,198.21,108.03,130.21,70.5,163.64,84.6,108.91,183.9,27.89,44.73
2019-08-08,138.89,203.43,1832.89,190.16,200.52,109.86,131.68,72.38,164.22,85.56,112.11,188.28,28.38,45.57
2019-08-09,137.71,200.99,1807.58,187.85,199.05,109.74,132.04,70.84,163.47,86.62,109.98,183.33,28.33,45.81
2019-08-12,135.79,200.48,1784.92,185.37,197.18,107.68,131.93,69.63,162.1,84.66,108.69,179.68,27.64,44.38
2019-08-13,138.6,208.97,1824.34,188.45,198.78,109.34,133.42,70.49,164.88,86.89,111.47,182.0,27.72,43.67
